row_id,publishers
337627,Super Meeple
337627,YOKA Games
164153,Fantasy Flight Games
164153,Asterion Press
164153,Edge Entertainment
164153,Galakta
164153,Heidelberger Spieleverlag
164153,Hobby World
276025,Game's Up
276025,BoardM Factory
276025,Capstone Games
276025,dlp games
276025,Ediciones MasQueOca
276025,Fishbone Games
276025,Geronimo Games
276025,Hobby World
276025,MeepleBR
276025,Super Meeple
276025,テンデイズゲームズ (TendaysGames)
276025,uplay.it edizioni
276025,YOKA Games
366161,Stonemaier Games
366161,999 Games
366161,Arclight Games
366161,Bluebird Games
366161,Delta Vision Publishing
366161,Divercentro
366161,Feuerland Spiele
366161,Ghenos Games
366161,Kaissa Chess & Games
366161,Korea Boardgames
366161,Lautapelit.fi
366161,Lavka Games
366161,Maldito Games
366161,Matagot
366161,MINDOK
366161,MIPL
366161,NeoTroy Games
366161,Rebel Sp. z o.o.
366161,Regatul Jocurilor
366161,Siam Board Games
366161,Ігромаг
322289,ThunderGryph Games
322289,Blackrock Games
322289,CMON Global Limited
322289,CrowD Games
322289,GémKlub Kft.
322289,Ghenos Games
322289,Grok Games
322289,Hachette Boardgames Benelux
322289,Korea Boardgames
322289,MINDOK
322289,Portal Games
322289,Skellig Games
322289,TCG Factory
322289,株式会社ケンビル (KenBill)
322289,黑城堡桌游 Black Castle Games
209010,Riot Games
332772,Aporta Games
332772,Across the Board
332772,BGA Plus
332772,Board Game Rookie
332772,Boardgame Mall
332772,Devir
332772,GémKlub Kft.
332772,Ghenos Games
332772,Hobby Japan
332772,Lifestyle Boardgames Ltd
332772,Matagot
332772,MINDOK
332772,Pegasus Spiele
332772,Rebel Sp. z o.o.
332772,Surfin' Meeple China
436217,Z-Man Games
436217,Galápagos Jogos
436217,Geekach LLC
436217,GémKlub Kft.
436217,GoKids 玩樂小子
436217,Hobby Japan
436217,Korea Boardgames
436217,NeoTroy Games
436217,Rebel Sp. z o.o.
436217,Regatul Jocurilor
284083,KOSMOS
284083,999 Games
284083,Black Sea Games
284083,Brain Games
284083,CoolPlay
284083,Devir
284083,Galakta
284083,Geekach LLC
284083,Giochi Uniti
284083,GP Games
284083,HaKubia
284083,Ideal Board Games
284083,IELLO
284083,Igroljub
284083,Kaissa Chess & Games
284083,Korea Boardgames
284083,Lautapelit.fi
284083,MINDOK
284083,NeoTroy Games
284083,Piatnik Distribution
284083,"Swan Panasia Co., Ltd."
284083,Thames & Kosmos
284083,Zvezda
28143,Rio Grande Games
28143,ABACUSSPIELE
28143,Albi
28143,Ediciones MasQueOca
28143,Feelindigo
28143,Gabinete Lúdico
28143,Galápagos Jogos
28143,Gamesinitaly
28143,Ghenos Games
28143,Giochix.it
28143,Hobby Japan
28143,Hobby World
28143,Korea Boardgames
28143,Matagot
28143,Pegasus Spiele
28143,Rebel Sp. z o.o.
28143,Smart Ltd
28143,Wargames Club Publishing
28143,YOKA Games
28143,Ystari Games
55690,Kingdom Death
157354,Days of Wonder
157354,Arclight Games
157354,Asterion Press
157354,CrowD Games
157354,Galápagos Jogos
157354,GémKlub Kft.
157354,Korea Boardgames
157354,Lord of Boards
157354,Maldito Games
157354,Rebel Sp. z o.o.
277659,Van Ryder Games
277659,Don't Panic Games
277659,Fox in the Box
277659,Gen-X Games
277659,Lucky Duck Games
277659,Ludofun
277659,Raven Distribution
277659,Rexhry
230802,Next Move Games
230802,Plan B Games
230802,asmodee
230802,Belleville (Бельвіль)
230802,Broadway Toys LTD
230802,Divercentro
230802,Galápagos Jogos
230802,GémKlub Kft.
230802,Ghenos Games
230802,Green Elephant Games
230802,Hobby Japan
230802,KADABRA
230802,Kaissa Chess & Games
230802,Korea Boardgames
230802,Lacerta
230802,Maldón
230802,MINDOK
230802,MIPL
230802,Orangutan Games
230802,Pegasus Spiele
230802,Rebel Sp. z o.o.
230802,SuperHeated Neurons
230802,Tower Tactic Games
230802,TWOPLUS Games
230802,Zvezda
413246,Cocktail Games
413246,999 Games
413246,Broadway Toys LTD
413246,Devir
413246,Engames
413246,GaGa Games
413246,Galápagos Jogos
413246,Ghenos Games
413246,Kaissa Chess & Games
413246,Korea Boardgames
413246,Lautapelit.fi
413246,MINDOK
413246,MIPL
413246,Nasza Księgarnia
413246,Pegasus Spiele
413246,Reflexshop
413246,Ігромаг
201808,Dire Wolf
201808,Renegade Game Studios
201808,Arclight Games
201808,Conclave Editora
201808,Devir
201808,Korea Boardgames
201808,Lavka Games
201808,Lucrum Games
201808,Raven Distribution
201808,Reflexshop
201808,Rexhry
201808,Schwerkraft-Verlag
201808,Tabletop KZ
359871,Leder Games
359871,2Tomatoes Games
359871,CMON Global Limited
359871,CrowD Games
359871,Fox in the Box
359871,HIT Games
359871,Matagot
359871,MeepleBR
359871,Portal Games
359871,Spielworxx
93,Hans im Glück
93,999 Games
93,Användbart Litet Företag
93,Descartes Editeur
93,Devir
93,Feelindigo
93,Filosofia Éditions
93,Gabinete Lúdico
93,Game Harbor
93,GémKlub Kft.
93,Giochi Uniti
93,Lautapelit.fi
93,Lucky Duck Games
93,MINDOK
93,Möbius Games
93,Rio Grande Games
159675,Feuerland Spiele
159675,999 Games
159675,Filosofia Éditions
159675,Games Factory Publishing
159675,Grok Games
159675,Mandala Jogos
159675,テンデイズゲームズ (TendaysGames)
159675,Z-Man Games
256916,PD-Verlag
256916,Matagot
256916,"New Games Order, LLC"
256916,Rio Grande Games
256916,TLAMA games
72125,Lautapelit.fi
72125,(Self-Published)
72125,Asterion Press
72125,Korea Boardgames
72125,Rebel Sp. z o.o.
72125,Ystari Games
291453,Oink Games
291453,One More Game!
291453,4 Kavky
291453,asmodee
291453,Galápagos Jogos
291453,GémKlub Kft.
291453,Gen-X Games
291453,Ghenos Games
291453,Lautapelit.fi
291453,Lucrum Games
291453,Pixie Games
291453,Popcorn Games
110327,Wizards of the Coast
110327,Rebel Sp. z o.o.
110327,Renegade Game Studios
191189,Action Phase Games
191189,Indie Boards & Cards
191189,Angry Lion Games
191189,Arclight Games
191189,Frosted Games
191189,Geekach LLC
191189,Ghenos Games
191189,Korea Boardgames
191189,Lavka Games
191189,Matagot
191189,MeepleBR
191189,Pegasus Spiele
191189,Portal Games
191189,Rexhry
191189,SD Games
191189,Surfin' Meeple China
359609,Fantasy Flight Games
359609,ADC Blackfire Entertainment
359609,Delta Vision Publishing
359609,Galakta
359609,Galápagos Jogos
359609,Korea Boardgames
359609,Ігромаг
229853,NSKN Games
229853,Board&Dice
229853,Bucaneiros Jogos
229853,CrowD Games
229853,Delta Vision Publishing
229853,Game Harbor
229853,Giochix.it
229853,Jumping Turtle Games
229853,Maldito Games
229853,Pixie Games
229853,Portal Games
229853,Schwerkraft-Verlag
229853,sternenschimmermeer
229853,テンデイズゲームズ (TendaysGames)
229853,TLAMA games
364073,Space Cowboys
364073,Belleville (Бельвіль)
364073,CoolPlay
364073,Galápagos Jogos
364073,GémKlub Kft.
364073,GoKids 玩樂小子
364073,Hobby Japan
364073,Kaissa Chess & Games
364073,Korea Boardgames
364073,Lifestyle Boardgames Ltd
364073,Rebel Sp. z o.o.
317985,Rio Grande Games
317985,CrowD Games
317985,Ghenos Games
317985,Hobby Japan
317985,Maldito Games
317985,Mandoo Games
317985,Matagot
317985,Rebel Sp. z o.o.
317985,Rozum
317985,Strohmann Games
62219,GMT Games
62219,asmodee
62219,Asterion Press
62219,Banana Games
62219,Board Game Rookie
62219,Doit Games
62219,Filosofia Éditions
62219,Korea Boardgames
62219,PHALANX
62219,Udo Grebe Gamedesign
62219,Wargames Club Publishing
62219,狗吠火車
12,alea
12,Ravensburger AG
12,25th Century Games
12,999 Games
12,ABACUSSPIELE
12,DiceTree Games
12,Edge Entertainment
12,Giochix.it
12,Hobby World
12,Korea Boardgames
12,Lucky Duck Games
12,"New Games Order, LLC"
12,Planeta Igor
12,Precisamente
12,Rawstone
12,Reflexshop
12,Rio Grande Games
12,"Swan Panasia Co., Ltd."
12,Tranjis Games
12,Überplay
12,Windrider Games
279537,Foxtrot Games
279537,Renegade Game Studios
279537,17wanzy (Yihu BG)
279537,GémKlub Kft.
279537,Hobby World
279537,Kaissa Chess & Games
279537,Korea Boardgames
279537,Lucky Duck Games
279537,Maldito Games
279537,MeepleBR
279537,Schwerkraft-Verlag
279537,数寄ゲームズ (Suki Games)
279537,uplay.it edizioni
279537,Ігромаг
225694,Scorpion Masqué
225694,2 Pionki
225694,ADC Blackfire Entertainment
225694,asmodee
225694,Enigma (Bergsala Enigma)
225694,Fantasmagoria
225694,Galápagos Jogos
225694,Games4you
225694,Games7Days
225694,GémKlub Kft.
225694,GoKids 玩樂小子
225694,Hachette Boardgames USA
225694,Happy Baobab
225694,IELLO
225694,Kaissa Chess & Games
225694,Lavka Games
225694,Lex Games
225694,Portal Games
225694,Regatul Jocurilor
225694,Salta da Caixa
225694,Well Designed Game
68448,Repos Production
68448,ADC Blackfire Entertainment
68448,Asterion Press
68448,Galápagos Jogos
68448,GémKlub Kft.
68448,Hobby Japan
68448,Kaissa Chess & Games
68448,Korea Boardgames
68448,Lautapelit.fi
68448,Lifestyle Boardgames Ltd
68448,NeoTroy Games
68448,Rebel Sp. z o.o.
68448,Siam Board Games
25613,Czech Board Games
25613,Czech Games Edition (CGE)
25613,DiceTree Games
25613,Eagle-Gryphon Games
25613,HomoLudicus
25613,IELLO
25613,MINDOK
25613,Pegasus Spiele
25613,Portal Games
25613,Raven Distribution
25613,Rebel Sp. z o.o.
25613,Wargames Club Publishing
121921,Portal Games
121921,Albi
121921,Arclight Games
121921,Conclave Editora
121921,DiceTree Games
121921,Edge Entertainment
121921,Filosofia Éditions
121921,Geekach LLC
121921,GémKlub Kft.
121921,Hobby World
121921,IELLO
121921,Maldito Games
121921,"MYBG Co., Ltd."
121921,Pegasus Spiele
121921,Pendragon Game Studio
121921,uplay.it edizioni
121921,Z-Man Games
171623,Hans im Glück
171623,999 Games
171623,Albi
171623,Albi Polska
171623,Arclight Games
171623,CrowD Games
171623,Devir
171623,Filosofia Éditions
171623,Giochi Uniti
171623,Kaissa Chess & Games
171623,Korea Boardgames
171623,Piatnik Distribution
171623,"Swan Panasia Co., Ltd."
171623,Z-Man Games
163068,Mindclash Games
163068,APE Games
163068,Corax Games
163068,Maldito Games
163068,Super Meeple
163068,YOKA Games
217372,Ravensburger AG
217372,999 Games
217372,Arclight Games
217372,Brain Games
217372,Galápagos Jogos
217372,Games7Days
217372,Kaissa Chess & Games
217372,Korea Boardgames
217372,Lautapelit.fi
217372,Lavka Games
217372,Meeple
217372,Nasza Księgarnia
217372,Reflexshop
217372,Surfin' Meeple China
217372,Well Designed Game
217372,Yaofish Games
391137,Kinson Key Games
391137,CrowD Games
391137,Dranda Games
391137,HIT Games
391137,Maldito Games
391137,PD-Verlag
391137,Pendragon Game Studio
391137,Portal Games
391137,Super Meeple
410201,Stonemaier Games
410201,999 Games
410201,Arclight Games
410201,Automa Factory
410201,Delta Vision Publishing
410201,Divercentro
410201,Feuerland Spiele
410201,Ghenos Games
410201,Grok Games
410201,Korea Boardgames
410201,Lavka Games
410201,Maldito Games
410201,Matagot
410201,MINDOK
410201,NeoTroy Games
410201,Rebel Sp. z o.o.
410201,Regatul Jocurilor
410201,Siam Board Games
410201,Surfin' Meeple China
410201,Ігромаг
155821,Matagot
155821,Bureau de Juegos
155821,Buró
155821,Galakta
155821,Gen-X Games
155821,Giant Roc
155821,GoKids 玩樂小子
155821,Hid Konem (Хід Конем)
155821,Hobby Japan
155821,Kolossal Games
155821,Lavka Games
155821,Lord of Boards
155821,Pegasus Spiele
155821,Portal Games
155821,Surfin' Meeple
155821,Surfin' Meeple China
37111,Fantasy Flight Games
37111,Edge Entertainment
37111,Editrice Giochi
37111,Galakta
37111,Game Harbor
37111,Giochi Uniti
37111,Heidelberger Spieleverlag
310873,Quined Games
310873,Emperor Penguin Games
310873,HOT Games
310873,Lavka Games
310873,Maldito Games
310873,Mosaico Jogos
310873,Pegasus Spiele
310873,Pixie Games
310873,Rebel Sp. z o.o.
310873,sternenschimmermeer
310873,数寄ゲームズ (Suki Games)
310873,Tesla Games
271055,Breaking Games
271055,Board Game Rookie
271055,CMON Global Limited
271055,Fox in the Box
271055,Gen-X Games
271055,Lucky Duck Games
271055,"MYBG Co., Ltd."
271055,Reflexshop
271055,Schwerkraft-Verlag
310100,Awaken Realms
310100,Cranio Creations
310100,Delta Vision Publishing
310100,Funforge
310100,Korea Boardgames
310100,MINDOK
310100,Rebel Sp. z o.o.
310100,Rebel Studio
236457,Garphill Games
236457,Angry Lion Games
236457,Banana Games
236457,CMON Global Limited
236457,Fever Games
236457,Korea Boardgames
236457,Lavka Games
236457,Lord of Boards
236457,Meeple
236457,MeepleBR
236457,Mosaico Jogos
236457,Pixie Games
236457,Portal Games
236457,Primigenio
236457,Reflexshop
236457,Renegade Game Studios
236457,Schwerkraft-Verlag
236457,TLAMA games
236457,White Goblin Games
236457,Yayoi The Dreamer
236457,株式会社ケンビル (KenBill)
42,Hans im Glück
42,25th Century Games
42,999 Games
42,CZ Cloud Soft Co. Ltd
42,Devir
42,Edge Entertainment
42,Fantasy Flight Games
42,Galápagos Jogos
42,Giochi Uniti
42,Heidelberger Spieleverlag
42,Hobby Japan
42,Lacerta
42,Matagot
42,Mayfair Games
42,Pegasus Spiele
42,Smart Ltd
42,Top Licence Games
42,Wargames Club Publishing
42,Z-Man Games
40834,Rio Grande Games
40834,999 Games
40834,Albi
40834,ASS Altenburger Spielkarten
40834,Bard Centrum Gier
40834,Devir
40834,Filosofia Éditions
40834,Games Factory Publishing
40834,GémKlub Kft.
40834,Giochi Uniti
40834,Hans im Glück
40834,Hobby Japan
40834,Hobby World
40834,Korea Boardgames
40834,Lautapelit.fi
40834,Stupor Mundi
40834,"Swan Panasia Co., Ltd."
40834,Vennerød Forlag AS
227935,Druid City Games
227935,Asobition (アソビション)
227935,Choo Choo Games
227935,Dice Realm
227935,Galakta
227935,GémKlub Kft.
227935,Jianjie Star Games
227935,Laguna
227935,Last Level
227935,Lucky Duck Games
227935,Mirakulus
227935,Rozum
227935,Skybound Tabletop
227935,TLAMA games
122515,R&D Games
122515,Arclight Games
122515,Czacha Games
122515,Dice Realm
122515,Ediciones MasQueOca
122515,Fabrika Igr
122515,FoxMind
122515,Game Harbor
122515,Game Salute
122515,Gigamic
122515,HUCH!
122515,Quined Games
122515,Red Glove
122515,"Swan Panasia Co., Ltd."
122515,WoodCat
170042,Garphill Games
170042,Angry Lion Games
170042,Banana Games
170042,CrowD Games
170042,Games Factory Publishing
170042,Ghenos Games
170042,Kaissa Chess & Games
170042,MeepleBR
170042,MIPL
170042,Mosigra
170042,Pixie Games
170042,Primigenio
170042,Renegade Game Studios
170042,Rexhry
170042,Schwerkraft-Verlag
170042,White Goblin Games
170042,Ігромаг
264220,Awaken Realms
264220,Albi
264220,Arclight Games
264220,CrowD Games
264220,Delta Vision Publishing
264220,Edge Entertainment
264220,Giochi Uniti
264220,Kilogames
264220,Maldito Games
264220,MeepleBR
264220,Pegasus Spiele
264220,Summon Games
264220,YOKA Games
146021,Fantasy Flight Games
146021,ADC Blackfire Entertainment
146021,Arclight Games
146021,Delta Vision Publishing
146021,Edge Entertainment
146021,Galakta
146021,Galápagos Jogos
146021,Geekach LLC
146021,Giochi Uniti
146021,Heidelberger Spieleverlag
146021,Hobby World
146021,Korea Boardgames
146021,Wargames Club Publishing
18602,Ystari Games
18602,Brain Games
18602,Edge Entertainment
18602,Esdevium
18602,hobbity.eu
18602,Hobby Japan
18602,HUCH!
18602,Korea Boardgames
18602,Lautapelit.fi
18602,Quined White Goblin Games
18602,Rio Grande Games
18602,uplay.it edizioni
18602,What's Your Game?
18602,White Goblin Games
4098,Warfrog Games
4098,Arclight Games
4098,CZ Cloud Soft Co. Ltd
4098,Delta Vision Publishing
4098,Eagle-Gryphon Games
4098,Enjoy Game
4098,Korea Boardgames
4098,Pegasus Spiele
4098,Portal Games
4098,Quined White Goblin Games
4098,Rawstone
4098,Skellig Games
4098,Wargames Club Publishing
4098,Winsome Games
203993,Cranio Creations
203993,Albi
203993,Albi Polska
203993,Angry Lion Games
203993,Atalia
203993,CMON Global Limited
203993,CrowD Games
203993,DMZ Games
203993,Game Harbor
203993,Heidelberger Spieleverlag
203993,Maldito Games
203993,MeepleBR
203993,"Swan Panasia Co., Ltd."
203993,テンデイズゲームズ (TendaysGames)
73439,Pearl Games
73439,asmodee
73439,Galápagos Jogos
73439,HUCH!
73439,Korea Boardgames
73439,Rebel Sp. z o.o.
73439,Z-Man Games
396790,Board&Dice
396790,Board Bound
396790,CMON Global Limited
396790,Cranio Creations
396790,Delta Vision Publishing
396790,Giant Roc
396790,Intrafin Games
396790,Maldito Games
396790,Mosaico Jogos
396790,MTS Games
396790,Old Dawg
396790,Rebel Sp. z o.o.
396790,テンデイズゲームズ (TendaysGames)
396790,狗吠火車
269385,Fantasy Flight Games
269385,ADC Blackfire Entertainment
269385,Delta Vision Publishing
269385,Galápagos Jogos
269385,Geekach LLC
269385,Hobby World
269385,Korea Boardgames
269385,Rebel Sp. z o.o.
172386,eggertspiele
172386,Albi
172386,Arclight Games
172386,Bright World Games
172386,Delta Vision Publishing
172386,Doit Games
172386,The Game Master BV
172386,Gigamic
172386,Lacerta
172386,LudoSentinel
172386,MeepleBR
172386,Pegasus Spiele
172386,R&R Games
172386,uplay.it edizioni
36218,Rio Grande Games
36218,999 Games
36218,Albi
36218,Bard Centrum Gier
36218,Conclave Editora
36218,cutia.ro
36218,Devir
36218,Filosofia Éditions
36218,Games Factory Publishing
36218,GémKlub Kft.
36218,Hans im Glück
36218,Hobby Japan
36218,Hobby World
36218,Kaissa Chess & Games
36218,Korea Boardgames
36218,Lautapelit.fi
36218,Martinex
36218,Runadrake
36218,Smart Ltd
36218,Stupor Mundi
36218,"Swan Panasia Co., Ltd."
36218,Vennerød Forlag AS
36218,Ystari Games
163412,Lookout Games
163412,999 Games
163412,asmodee
163412,Brain Games
163412,Compaya.hu: Gamer Café Kft.
163412,CrowD Games
163412,Dragonfly Publishing
163412,Funforge
163412,Galápagos Jogos
163412,GeGe Co. Ltd.
163412,GoKids 玩樂小子
163412,Hobby Japan
163412,Kaissa Chess & Games
163412,Kilogames
163412,Korea Boardgames
163412,Lacerta
163412,Lautapelit.fi
163412,Liam Games
163412,Lord of Boards
163412,Ludicus Games
163412,Ludofy Creative
163412,Maldito Games
163412,Mayfair Games
163412,MINDOK
163412,NeoTroy Games
163412,Rebel Sp. z o.o.
163412,Tower Tactic Games
163412,uplay.it edizioni
163412,Нескучные игры
43015,Argentum Verlag
43015,999 Games
43015,Egmont Polska
43015,Z-Man Games
102680,Ammonit Spiele
102680,Asterion Press
102680,Broadway Toys LTD
102680,DiceTree Games
102680,Evrikus
102680,FoxMind
102680,Ghenos Games
102680,Gigamic
102680,Gigante Jogos
102680,HUCH!
102680,Hutter Trade GmbH + Co KG
102680,Maldito Games
102680,Passport Game Studios
102680,Quined Games
102680,Renegade Game Studios
102680,リゴレ (rigoler)
218417,Action Phase Games
218417,Indie Boards & Cards
218417,Arclight Games
218417,Frosted Games
218417,Korea Boardgames
218417,Lavka Games
218417,Matagot
218417,Portal Games
218417,SD Games
218417,Surfin' Meeple China
12493,Fantasy Flight Games
144733,Hans im Glück
144733,999 Games
144733,Asterion Press
144733,Bard Centrum Gier
144733,Devir
144733,Filosofia Éditions
144733,Hobby World
144733,MINDOK
144733,Z-Man Games
391163,Lookout Games
391163,ADC Blackfire Entertainment
391163,Bluebird Games
391163,Brain Games
391163,CoolPlay
391163,Galápagos Jogos
391163,GémKlub Kft.
391163,Hobby Japan
391163,Kaissa Chess & Games
391163,Lifestyle Boardgames Ltd
391163,Lord of Boards
391163,MEBO Games
391163,Rebel Sp. z o.o.
391163,Well Designed Game
429293,Office Dog
429293,ADC Blackfire Entertainment
429293,asmodee
