row_id,designers
21411,Kip Allen
21411,Jay A. Nelson
21411,Larry Pinsky
21411,Kevin Zucker
21419,Wray Ferrell
21421,John Goodenough
21421,Robert Vaughn
21422,John Goodenough
21422,Robert Vaughn
21443,Stefan Risthaus
21471,Justin Oh
21615,Stephen Baker
21615,Rob Daviau
21615,Craig Van Ness
21626,Michael Bennighof
21691,Steve Jackson (I)
21713,Philippe des Pallières
21713,Hervé Marly
21785,Jeffrey Neil Bellinger
21795,Christophe Boelinger
21817,Klaus Teuber
21818,James Ernest
21855,Thomas Liesching
21900,Samuel Blanchard
21900,Craig Oliver
22016,Todd Breitenstein
22016,Kerry Breitenstein
22020,(Uncredited)
22049,Steve Jackson (I)
22068,Jean Bey
22093,Stephen V. Cole
22097,Reiner Knizia
22160,Craig Besinque
22172,Robert Vaughn
22204,Ken Scott
22279,Dirk Henn
22279,Wolfgang Panning
22304,Richard Breese
22355,Jean-Claude Adelmand
22356,Stephen Baker
22356,Rob Daviau
22356,Craig Van Ness
22357,Stephen Baker
22357,Rob Daviau
22357,Craig Van Ness
22361,Kevin Wilson
22410,Ben Leijten
22507,Stephen Baker
22507,Rob Daviau
22507,Craig Van Ness
22509,Joe Angiolillo
22509,John H. Butterfield
22509,Brent Nosworthy
22509,Stephen B. Patrick
22605,Richard Borg
22646,Stephen Baker
22646,Rob Daviau
22646,Craig Van Ness
22652,Michael Schacht
22766,Klaus Teuber
22821,Corey Konieczka
22821,Christian T. Petersen
22822,Darrell Hardy
22822,Robert Vaughn
22822,Martin Wallace
22823,John Goodenough
22823,Christian T. Petersen
22894,Steve Jackson (I)
22894,Giles Schildt
23189,Ted Alspach
23213,Jeffrey Neil Bellinger
23215,Jeffrey Neil Bellinger
23300,Christophe Boelinger
23453,K. C. Humphrey
23510,Darrell Hardy
23510,Robert Vaughn
23511,Darrell Hardy
23511,Robert Vaughn
23512,Darrell Hardy
23512,Robert Vaughn
23513,Darrell Hardy
23513,Robert Vaughn
23611,Stephen V. Cole
23641,Jim Dunnigan
23655,Robert Vaughn
23665,Darrell Hardy
23665,Robert Vaughn
23665,Martin Wallace
23741,Jeffrey Neil Bellinger
23925,Allan Paul
24014,Phil Yates
24016,Phil Yates
24084,Anselm Ostertag
24084,Helge Ostertag
24089,Richard Borg
24124,Chad Jensen
24158,Andrew Looney
24159,Andrew Looney
24303,Matthew Kirby
24303,Mark Alan Osterhaus
24332,Andy Hoare
24439,Alan R. Moon
24506,Klaus-Jürgen Wrede
24521,Erik Smith
24521,Scott Smith (I)
24578,Rick Loomis
24733,Steve Jackson (I)
24733,Philip Reed
24909,Mike McVey
24909,Brian Snoddy
24909,Matt Wilson (I)
24976,Kevin Wilson
25031,Friedemann Friese
25087,Cliff Bohm
25087,Geoff Bottone
25087,Colleen Skadl
25153,Stephen Baker
25153,Rob Daviau
25153,Craig Van Ness
25154,Stephen Baker
25154,Rob Daviau
25154,Craig Van Ness
25175,Lutz Stepponat
25193,Ted Alspach
25293,Andreas Seyfarth
25300,John Bohrer
25487,J. C. Lawrence
25559,Mike Lemick
25559,Rodger B. MacGowan
25572,Luke Hooper
25572,Michael Larson
25572,Del Segura
25594,Doris Matthäus
25594,Frank Nestel
25603,Richard H. Berg
25603,Mark Herman
25603,Rodger B. MacGowan
25609,Corey Konieczka
25612,Ludovic Gimet
25621,Keith Baker
25645,Michael Kiesling
25645,Wolfgang Kramer
25731,Dale Holmstrom
25745,Vance von Borries
25786,Jason Moffatt
25786,Phil Yates
25796,Michael Bennighof
25796,Brian L. Knipple
25796,Mike Perryman
25929,Michael Bennighof
25945,Robert Vaughn
25945,Kevin Wilson
25946,Jean du Poël
25948,Jean du Poël
26003,Kris Burm
26004,Randy Heller
26004,Bruno Sinigaglio
26005,Alexei Othenin-Girard
26006,Alexei Othenin-Girard
26105,Albrecht Nolte
26136,Christophe Boelinger
26138,Christophe Boelinger
26142,Acchittocca
26149,Alfredo Genovese
26189,Reiner Knizia
26190,Czarnè
26191,Klaus-Jürgen Wrede
26195,Lori Dieda
26195,Lisa Steenson
26218,Vlaada Chvátil
26219,Vlaada Chvátil
26260,Jean du Poël
26343,Matt Connell
26343,Richard Halliwell
26343,Rick Priestley
26343,Nigel Stillman
26606,Richard H. Berg
26606,Dan Fournie
26606,Mark Herman
26615,Jay Tummelson
26615,Klaus-Jürgen Wrede
26635,Andy Daniel
26646,John Alsen
26646,Richard H. Berg
27033,Fabrizio Bonifacio
27033,Massimiliano Enrico
27033,Chiara Ferlito
27040,Alban Viard
27099,Christophe Boelinger
27112,Richard Borg
27143,Mark Pitcavage
27146,Stephen V. Cole
27295,Andrew Looney
27520,Ted Alspach
27645,Matthew Kirby
27645,Mark Alan Osterhaus
27690,Andreas Seyfarth
27690,Karen Seyfarth
27760,Klaus Teuber
27767,Steve Jackson (I)
27790,Hans van Tol
27859,Michael Bennighof
27898,Richard H. Berg
27898,Rodger B. MacGowan
28071,E. R. Burgess
28071,Tom Jolly
28078,Aaron Pavao
28115,Klaus Teuber
28160,Stephen V. Cole
28165,Stephen Baker
28165,Rob Daviau
28165,Craig Van Ness
28201,Klaus Teuber
28250,Richard Borg
28260,Richard Borg
28327,Steve Jackson (I)
28474,John Bohrer
28474,Pierre Paquet
28474,Martin Sasseville
28487,Tuomas Pirinen
28487,Jake Thornton
28575,Adrian Markowski
28576,Adrian Markowski
28577,Adrian Markowski
28578,Adrian Markowski
28579,Adrian Markowski
28580,Adrian Markowski
28681,Brian Snoddy
28681,Matt Wilson (I)
28682,Chad Jensen
28721,Jeff Siadek
28732,Mike Nystul
28732,Bryan Nystul
28732,Anthony Pryor
28734,Todd Breitenstein
28762,Michael Schacht
28806,Pierre Paquet
28806,Martin Sasseville
28870,Darrell Hardy
28870,Robert Vaughn
28871,Darrell Hardy
28871,Robert Vaughn
28872,Darrell Hardy
28872,Robert Vaughn
28873,Robert Vaughn
28874,Robert Vaughn
28875,Robert Vaughn
28896,John Bohrer
29014,Michael Bennighof
29014,Doug McNair
29014,"John R. Phythyon, Jr."
29095,Richard Borg
29207,Kerry Breitenstein
29296,(Uncredited)
29298,Robert A. Kouba
29298,Kevin Wilson
29307,John Goodenough
29307,Christian T. Petersen
29311,Corey Konieczka
29327,Jeff Siadek
29327,Neal Sofge
29416,Friedemann Friese
29423,Richard Borg
29432,Manfred Keller
29492,Mike Selinker
29510,Rüdiger Dorn
29524,(Uncredited)
29549,Bernd Brunnhofer
29549,Thomas Lehmann
29549,Karl-Heinz Schmiel
29563,Stephen V. Cole
29568,Steve Jackson (I)
29652,Michael Schacht
29654,Bruno Cathala
29654,Serge Laget
29654,Andrew Looney
29654,Mike Selinker
29654,Klaus-Jürgen Wrede
29659,William Grosselin
29659,Didier Poli
29667,Arnaud Cuidet
29667,Jean-Baptiste Lullien
29667,Nicolas Raoult
29714,Klaus Teuber
29715,Klaus Teuber
29716,Klaus Teuber
29717,Klaus Teuber
29718,Klaus Teuber
29719,Ottavio Ricchi
29719,Lorenzo Striuli
29768,Sylvie Barc
29779,Michael Schacht
29807,Dale Holmstrom
29844,Steve Dethlefsen
29844,Bruce Kirkaldy
29844,Eddie Zeman
29853,Richard Borg
29870,Ed Beach
29878,Mike Nagel
29922,Andy Chambers
29922,Matt Keefe
29986,Michael Bennighof
29986,Doug McNair
30069,Michael Bennighof
30069,Doug McNair
30075,Rick Priestley
30139,Michael Schacht
30231,Richard Borg
30232,Richard Borg
30323,John Yianni
30326,Henri Sala
30327,Henri Sala
30362,Bruno Cathala
30362,Ludovic Maublanc
30399,Michael Bennighof
30450,Glenn Drover
30657,Phil Orbanes Sr.
30659,Cédrick Caumont
30659,Olivier Fagnère
30659,Thomas Provoost
30708,Bryan Ansell
30708,John Blanche
30708,Mike Brunton
30708,Graeme Davis
30708,Jervis Johnson
30708,Pete Knifton
30708,Sean Masterson
30708,Derrick Norton
30708,Rick Priestley
30708,Nigel Stillman
30708,Andy Warwick
30725,Michael Webb
30746,Alan R. Moon
30758,Nico Carroll
30759,Nico Carroll
30762,Nicolas Oury
30762,The Ystari Team
30794,Matthew Sprange
30830,Alban Viard
30909,Ludovic Maublanc
30928,Ted Alspach
30929,Ted Alspach
30930,Ted Alspach
30933,Emiliano Sciarra
30941,Bruno Cathala
30941,Ludovic Maublanc
30966,Pierre Cléquin
30966,Bruno Faidutti
31065,Rick Priestley
31209,William Grosselin
31209,Didier Poli
31210,William Grosselin
31210,Didier Poli
31249,Corey Konieczka
31251,Mark A. Campbell
31252,David Dockter
31258,William Grosselin
31258,Didier Poli
31259,William Grosselin
31259,Didier Poli
31321,Andrew Looney
31356,Richard L. Bax
31356,Wulf Corbett
31356,David Manley
31356,Agis Neugebauer
31356,Erik Nicely
31376,Michael Donais
31376,Skaff Elias
31376,Rob Heinsoo
31376,Jonathan Tweet
31382,Peter Hansson
31419,Uwe Rosenberg
31420,Curt Covert
31435,Rob Stoddard
31435,Matt Wilson (I)
31536,Richard Launius
31536,Kevin Wilson
31540,Gwendolyn F. M. Kestrel
31544,John Bohrer
31638,Richard Borg
31658,Michael Kiesling
31658,Wolfgang Kramer
31684,Stephen V. Cole
31726,Mike Gills
31727,Mike Gills
31728,Mike Gills
31736,Christophe Boelinger
31753,Michael Rieneck
31753,Stefan Stadler
31760,Ray Arrastia
31760,"L. Ross Babcock, III"
31760,Herbert A. Beas II
31760,Randall N. Bills
31760,Dan C. Duval
31760,Jason Hardy
31760,Kevin Killiany
31760,Sam Lewis
31760,David L. McCulloch
31760,"Steve Mohan, Jr."
31760,Jason Schmetzer
31760,Jordan Weisman
31760,Phaedra Weldon
31760,Drew Williams (I)
31761,
31784,Klaus-Jürgen Wrede
31796,Herbert A. Beas II
31796,Randall N. Bills
31796,Ken Horner
31796,Nick Marsala
31796,David L. McCulloch
31796,Mike Miller
31796,Joel Steverson
31796,Andreas Zuber
31798,(Uncredited)
31823,Mario Coopmann
31847,Steve Jackson (I)
31847,Fade Manley
31850,Arnaud Cuidet
31850,Jean-Baptiste Lullien
31850,Nicolas Raoult
31851,Arnaud Cuidet
31851,Jean-Baptiste Lullien
31851,Nicolas Raoult
31863,Matt Wilson (I)
31919,Mike McVey
31919,Brian Snoddy
31919,Matt Wilson (I)
31928,Shaun Derrick
32021,Richard Borg
32022,Richard Borg
32072,Andrea Sfiligoi
32248,Jason C. Hill
32298,Shaun Derrick
32311,Michael Schacht
32312,Jens-Peter Schliemann
32312,Bernhard Weber
32332,Michael Schacht
32334,Acchittocca
32342,Tobias Stapelfeldt
32391,Richard Borg
32446,C. Aaron Kreader
32456,Michał Oracz
32554,Friedemann de Pedro
32555,Friedemann de Pedro
32556,Friedemann de Pedro
32558,Friedemann de Pedro
32560,Friedemann de Pedro
32562,Friedemann de Pedro
32562,Michael Koznarsky
32604,Friedemann de Pedro
32604,Michael Koznarsky
32605,Friedemann de Pedro
32607,Friedemann de Pedro
32618,Friedemann de Pedro
32618,Michael Koznarsky
32646,Friedemann de Pedro
32646,Michael Koznarsky
32928,Günter Burkhardt
32928,Stefan Dorra
32928,Doris Matthäus
32928,Frank Nestel
32928,Karl-Heinz Schmiel
32971,Todd Breitenstein
32971,Kerry Breitenstein
32997,Michael Bennighof
33023,(Uncredited)
33091,Curt Covert
33261,Andreas Seyfarth
33261,Karen Seyfarth
33291,Richard Baker
33458,Klaus-Jürgen Wrede
33481,Arnaud Cuidet
33481,Jean-Baptiste Lullien
33481,Nicolas Raoult
33493,Steve Jackson (I)
33514,Michał Oracz
33531,Jason C. Hill
33559,Michael Rieneck
33559,Stefan Stadler
33611,Jason C. Hill
33825,Steve Jackson (I)
33917,Larry Bond
33963,Vlaada Chvátil
34060,Richard Borg
34079,Andrea Angiolino
34079,Pier Giorgio Paglia
34080,Andrea Angiolino
34080,Pier Giorgio Paglia
34085,Dale Holmstrom
34085,Mark H. Walker
34101,(Uncredited)
34132,Todd Breitenstein
34132,Kerry Breitenstein
34170,Sergey Machin
34171,Sergey Machin
34200,Klaus Teuber
34280,Jon Darbro
34295,Mac Gerdts
34410,William Attia
34499,Thomas Lehmann
34580,John Foley
34580,Chad Jensen
34687,Pete Atack
34687,Peter Bogdasarian
34687,Jim Snyder
34687,Arrigo Velicogna
34687,Mark H. Walker
34691,Klaus Teuber
34849,Laurent Escoffier
34849,Bruno Faidutti
34849,Don Frew
34849,Greg Stafford
34853,Rüdiger Dorn
34869,Yasutaka Ikeda
34928,Nik Gaukroger
34928,James Hamilton
34928,Richard Bodley Scott
35008,Shaun Derrick
35112,Stephen V. Cole
35112,Steven P. Petrick
35226,Andrea Sfiligoi
35276,Sean Brown
35276,Mike Selinker
35339,Jens-Peter Schliemann
35339,Bernhard Weber
35378,Ludovic Maublanc
35399,Stephen V. Cole
35428,Uwe Rosenberg
35462,Robert Herzner
35462,Jeff Lewis
35522,Curt Covert
35533,Stephen V. Cole
35589,Hanno Girke
35595,Curt Covert
35609,Michael Bennighof
35612,Chas Argent
35612,Ian Daglish
35612,Pete Shelling
35666,Christwart Conrad
35666,Jay Tummelson
35666,Klaus-Jürgen Wrede
35704,Bruno Cathala
35704,Serge Laget
35767,Juan Carlos Cebrián
35767,Jeff Lewis
36248,Michael Bennighof
36285,Antonio Catalán
36377,Kevin Duffy
36481,John Bohrer
36521,Michael Rieneck
36521,Stefan Stadler
36600,Phil Eklund
36722,Jason Steinhurst
36722,Kevin Wilson
36756,Markus Stumptner
36779,Michael Schacht
36881,Urs Hostettler
36882,Forest Brown
36882,Wm. John Wheeler
36884,"L. Ross Babcock, III"
36884,Forest Brown
37008,Daniel Clark (I)
37008,Michael Hurley
37008,Tim Uren
37008,Kevin Wilson
37036,Jeff Siadek
37177,Andrew Looney
37185,Anders Fager
37185,Evan E. Sherry
37186,Herbert A. Beas II
37186,Randall N. Bills
37186,Jason Hardy
37186,Michael Miller (II)
37186,"Steve Mohan, Jr."
37190,Shaun Derrick
37235,Hanno Girke
37235,Melissa Rogerson
37235,Uwe Rosenberg
37302,Ted Alspach
37303,Stephen Baker
37303,Rob Daviau
37303,Craig Van Ness
37326,Ted Alspach
37388,Alban Viard
37397,Friedemann Friese
37429,Corey Konieczka
37494,Chris Hartford
37494,Bryan Nystul
37501,Steve Jackson (I)
37563,Mike Nagel
37601,Robert A. Kouba
37602,Michael Bennighof
37602,Richard H. Berg
37602,Frank Chadwick
37602,John Goodenough
37602,Jack Greene
37602,Don Greenwood
37602,John Hill (I)
37602,Bill Jaffe
37602,Chad Jensen
37602,Corey Konieczka
37602,Robert A. Kouba
37602,Dana Lombardy
37602,Jason Matthews
37602,Joseph Miranda
37602,John Prados
37602,Jack Radey
37602,Ted Raicer
37602,Mark Simonitch
37602,Vance von Borries
37602,Rick Young
37626,Scott Haring
37638,Andrew Gross
37654,Keith Baker
37690,Stefan Risthaus
37690,Heike Risthaus
37767,Nils Idemalm
37767,Ola Palmquist
37767,Mark H. Walker
37774,Klaus Teuber
37867,Klaus Fischer
37867,Scott Holst
37867,Chas Smith
37900,Matt Burchfield
37900,Grant Wylie
37900,Mike Wylie
37911,Richard Borg
37918,Richard Borg
37926,Richard Borg
37935,Kevin Nesbitt
37974,Chris Cieslik
38025,John Goodenough
38188,Michał Oracz
38216,Uwe Eickert
38261,Alban Viard
38282,Laurent Pouchain
38320,Richard Borg
38378,Vlaada Chvátil
38431,Klaus-Jürgen Wrede
38454,Alan R. Moon
38498,Steve Dixon
38498,Shawn Rife
38522,Vladimír Suchý
38538,Steve Jackson (I)
38551,Chas Argent
38641,Uwe Rosenberg
38641,Julian Steindorfer
38643,John Goodenough
38643,Jonathan Moriarity
38643,Jason Steinhurst
38677,Jean du Poël
38733,David Fair
38733,Hanno Girke
38733,John Kennard
38733,Larry Levy
38733,Fraser McHarg
38733,Melissa Rogerson
38733,Dale Yu
38777,Karl-Heinz Schmiel
38791,Jochen Schwinghammer
38794,Darin A. Leviloff
38796,Daniel Clark (I)
38796,Corey Konieczka
38796,Robert A. Kouba
38845,Klaus Teuber
38855,Klaus-Jürgen Wrede
38875,Hans van Tol
38876,Bernd Brunnhofer
38891,
38896,Michael Schacht
38927,Richard Borg
38928,Richard Borg
38997,Friedemann Friese
39056,Bryan Nystul
39060,Jean Bey
39060,Arnaud Cuidet
39060,Collin Kelly
39060,Jean-Baptiste Lullien
39060,Nicolas Raoult
39090,Uwe Rosenberg
39093,Klaus Teuber
39097,Jason C. Hill
39103,Thomas Vuarchex
39103,Pierrick Yakovenko
39106,Michael Schacht
39108,Jason C. Hill
39109,Dirk Henn
39109,Wolfgang Panning
39176,Michael Schacht
39179,Inka Brand
39179,Markus Brand
39256,Uwe Rosenberg
39256,Julian Steindorfer
39256,Markus Wawra
39261,J. H. G. Hendriks
39261,Steve Jackson (I)
39264,Steve Jackson (I)
39264,Philip Reed
39292,William Attia
39303,Stephen Baker
39303,Rob Daviau
39303,Craig Van Ness
39346,Jeffrey Neil Bellinger
39354,Daniel Clark (I)
39354,Corey Konieczka
39355,Daniel Clark (I)
39355,Corey Konieczka
39356,Daniel Clark (I)
39356,Corey Konieczka
39357,Daniel Clark (I)
39357,Corey Konieczka
39365,Rick Priestley
39391,Philip Reed
39392,Steve Jackson (I)
39393,Steve Jackson (I)
39393,Philip Reed
39425,Laurent Lavaur
39425,Eric Randall
39428,Antoine Bauza
39518,Andreas Pelikan
39520,Frank Stark
39566,Sean Masterson
39566,Paul Murphy
39566,Rick Priestley
39566,Nigel Stillman
39567,Laurent Lavaur
39567,Eric Randall
39596,Andrea Angiolino
39596,Pier Giorgio Paglia
39624,Klaus Teuber
39630,Michael Schacht
39650,Dan Verssen
39707,Donald X. Vaccarino
39756,Malte aus dem Siepen
39775,Andrea Chiarvesio
39775,Luca Iennaco
39786,John Buckmaster
39786,Nick Pilon
39790,Michał Oracz
39801,Steve Jackson (I)
39861,Richard Borg
39861,Don Clarke
39861,Jacques David
39861,Malcolm Green
39888,Kevin Brusky
39888,Rich Burlew
39940,Paul Dangel
39940,Mathew Hinkle
39956,Laurent Lavaur
39956,Eric Randall
39979,(Uncredited)
40082,William Grosselin
40082,Pascal Mignot
40082,Didier Poli
40205,James Stahler
40210,Thomas Lehmann
40264,Michael Schacht
40387,Uwe Rosenberg
40473,Jason Moffatt
40473,Phil Yates
40475,Steve Jackson (I)
40479,Steve Jackson (I)
40509,Kirk Alderfer
40509,Ray Arrastia
40509,Joel Bancroft-Connors
40509,Herbert A. Beas II
40509,Randall N. Bills
40509,Paul Bowman
40509,Dan C. Duval
40509,"Terence ""Weirdo"" Harris"
40509,Chris Hartford
40509,Kevin Killiany
40509,David L. McCulloch
40509,Mike Miller
40509,"Steven Mohan, Jr."
40509,Matt Murray
40509,"Luke ""Jellico"" Robertson"
40509,Rick Sardinas
40509,Joel Steverson
40533,Michael Schacht
40536,Reiner Knizia
40579,Alexander Pfister
40635,Michael Schacht
40674,Todd Breitenstein
40674,Kerry Breitenstein
40688,Rüdiger Dorn
40688,Stefan Feld
40688,Andreas Pelikan
40688,Andreas Seyfarth
40776,Richard Launius
40776,Kevin Wilson
40778,Nate French
40778,Eric M. Lang
40778,Christian T. Petersen
40780,Nate French
40780,Eric M. Lang
40780,Christian T. Petersen
40781,Nate French
40781,Eric M. Lang
40781,Christian T. Petersen
40782,Nate French
40782,Eric M. Lang
40782,Christian T. Petersen
40783,Nate French
40783,Eric M. Lang
40783,Christian T. Petersen
40784,Eric M. Lang
40784,Christian T. Petersen
40786,Nate French
40786,Eric M. Lang
40786,Christian T. Petersen
40788,Nate French
40788,Eric M. Lang
40788,Christian T. Petersen
40794,Michael Rieneck
40794,Stefan Stadler
40818,Michael Schacht
40820,Michael Schacht
40822,Michael Schacht
40825,Michael Schacht
40845,Reiner Knizia
40849,Matt Leacock
40849,Thomas Lehmann
40887,Andrew Looney
40919,Nate French
40919,Eric M. Lang
40919,Christian T. Petersen
40920,Nate French
40920,Eric M. Lang
40920,Christian T. Petersen
40921,Nate French
40921,Eric M. Lang
40921,Christian T. Petersen
40922,Nate French
40922,Eric M. Lang
40922,Christian T. Petersen
40924,Nate French
40924,Eric M. Lang
40924,Christian T. Petersen
41034,Andrew Hackard
41034,Steve Jackson (I)
41034,Devin Lewis
41064,John Goodenough
41064,Robert Harris
41105,Donald X. Vaccarino
41176,Richard Baker
41176,Mike Elliott
41213,Stephen V. Cole
41261,Glenn Drover
41271,Daniel Clark (I)
41271,Corey Konieczka
41273,Daniel Clark (I)
41273,Corey Konieczka
41274,Daniel Clark (I)
41274,Corey Konieczka
41275,Daniel Clark (I)
41275,Corey Konieczka
41289,Nate French
41289,Eric M. Lang
41289,Christian T. Petersen
41387,Shaun Derrick
41392,Nate French
41392,Eric M. Lang
41393,Nate French
41393,Eric M. Lang
41451,Nate French
41451,Eric M. Lang
41452,Nate French
41452,Eric M. Lang
41457,Nate French
41457,Eric M. Lang
41458,Nate French
41458,Eric M. Lang
41459,Nate French
41459,Eric M. Lang
41460,Nate French
41460,Eric M. Lang
41481,Andrew Hershey
41571,Richard Borg
41805,Friedemann de Pedro
41811,Nate French
41811,Eric M. Lang
41811,Christian T. Petersen
41815,Colby Dauch
41815,Rob Daviau
41815,Craig Van Ness
41822,Kurt Aldinger
41822,Aaron Allston
41822,Dimitri Ashling
41822,Jeff Baker
41822,Siobhan Beeman
41822,Dan Bell (I)
41822,Jim Berry
41822,Clark Breslin
41822,Andrew Buttery
41822,Douglas S. Carey
41822,Nicholas A. Carter
41822,Doug Chin
41822,Jake Collins
41822,Mark Cook
41822,Scott Cook
41822,Robert Critelli
41822,Jim Davie
41822,Dirck de Lint
41822,Reed Decker
41822,Peter Dosik
41822,Andrew Egan
41822,Mike Emrick
41822,Shaun Evans
41822,Jeffrey Field
41822,John M. Ford
41822,Lonnie Foster
41822,Jim Gould
41822,Tom Greer
41822,Scott Haring
41822,Paul Harralson
41822,Randy Harrington
41822,Sam Hatcher
41822,Robert Hayden
41822,Kenneth Heilfron
41822,Russell Heller
41822,Trent Hill
41822,Benjamin Hollister
41822,Max Hutchinson
41822,Garrett L. Ide
41822,Piper Jackson
41822,Steve Jackson (I)
41822,Timothy D. Jacques
41822,Robert Jellinghaus
41822,Ken R. Jessup
41822,Stefan Jones
41822,N. Kaahaaina
41822,Steve Katz
41822,Robert Kelk
41822,Richard Kipp
41822,Ken Koop
41822,Tom Krymkowski
41822,David Ladyman
41822,Dave Lange
41822,"William E. Lewis, Jr."
41822,Michael A. Lichon
41822,Mark Limburg
41822,Gareth Lowe
41822,Lee Lytle
41822,Chip Martin
41822,Joe Mauloni
41822,Norm McMullen
41822,Scott Mercer
41822,Andrew Metzger
41822,Robert A. Mican
41822,Scott Miller
41822,Ray Morriss
41822,"Charles S. Mote, Jr."
41822,Emmanuel Moutsos
41822,John Nowak
41822,Ryan Noyer
41822,Joao Nunes
41822,Mike O'Shea
41822,Charles Oines
41822,David Plunkett
41822,Steven Poor
41822,Luke Porter
41822,Phil Radley
41822,Alan Raisanen
41822,Shane Ralston
41822,Tim Ray
41822,Peter Reed
41822,Timothy James Riess
41822,River City ADA
41822,Jeff Roberts
41822,Pat Rogers
41822,John Romero
41822,Joe Rudynski
41822,Ronnie Ruggiero
41822,Norman Rule
41822,Peter Schauer
41822,Paul A. Schreiber
41822,Ken Scott
41822,David N. Searle
41822,Craig Sheeley
41822,Neal Singletary
41822,Warren Spector
41822,Nicholas Spratt
41822,Garrett Stanfield
41822,Kevin Stein
41822,Kent Suarez
41822,Chris Tucker
41822,Kohta Ueno
41822,Allen Varney
41822,Donald Viner
41822,Jeff Wilder
41822,David Wilson
41822,Thomas A. Wright
41838,Andy Jones
41979,Eric Baker
41979,Russ Bunten
41979,Nadir Elfarra
41979,Chuck Goetz
41979,Kevin Meyer
41979,Steven Swann
41979,Rick Troha
41982,Laurent Pouchain
41985,John Foley
42047,Jason C. Hill
42093,"John J. Perry, Jr."
42093,Josh Pinciaro
42100,Nate French
42100,Eric M. Lang
42100,Christian T. Petersen
42116,Jason C. Hill
42141,Keith Baker
42141,Daniel Clark (I)
42141,Monte Cook
42141,Matt Forbeck
42141,Will Hindmarch
42141,Kenneth Hite
42141,Corey Konieczka
42141,Robert A. Kouba
42141,John Kovalic
42141,Chris Pramas
42141,Philip Reed
42141,Mike Selinker
42141,Jason Steinhurst
42141,Jeff Tidball
42141,J. D. Wiker
42141,Kevin Wilson
42141,Ray Winninger
42141,Teeuwynn Woodruff
42219,Andy Jones
42220,Andy Jones
42270,Patrick Stevens
42276,Peter Hansell
42284,Ted Alspach
42285,Ted Alspach
42286,Ted Alspach
42296,Alan Emrich
42296,Darin A. Leviloff
42317,Richard Borg
42317,Malcolm Green
42326,(Uncredited)
42350,Stephen Baker
42350,Rob Daviau
42350,Craig Van Ness
42362,J. H. G. Hendriks
42362,Steve Jackson (I)
42436,Steve Jackson (I)
42597,Nate French
42597,Eric M. Lang
42613,Michael Schacht
42627,Todd Breitenstein
42668,Nate French
42668,Eric M. Lang
42668,Christian T. Petersen
42781,Michael Schacht
42902,Jason C. Hill
42924,Andrea Angiolino
42924,Pier Giorgio Paglia
42950,Robert K. Gabhart
42951,Robert K. Gabhart
42964,Martin Wallace
42971,Fraser Lamont
42971,Gordon Lamont
43018,Uwe Rosenberg
43232,(Uncredited)
43259,Pierre Paquet
43259,Martin Sasseville
43262,Michał Oracz
43303,Laurent Lavaur
43303,Eric Randall
43490,Reiner Knizia
43508,Nate French
43508,Eric M. Lang
43508,Christian T. Petersen
43532,Jason C. Hill
43533,Jason C. Hill
43539,Daniel Clark (I)
43539,Corey Konieczka
43539,Tim Uren
43572,John Bohrer
43613,Mark H. Walker
43713,Mike Brunton
43713,Tuomas Pirinen
43713,Rick Priestley
43894,Steve Jackson (I)
43976,Marc Gascoigne
43976,Andy Jones
43976,Ian Pickstock
43976,Nigel Stillman
43977,Andy Jones
43978,Andy Jones
43979,Andy Jones
43980,Dean Bass
43980,Andy Jones
43980,Gavin Tyler
43981,Ian Pickstock
43982,Gavin Thorpe
43983,Andy Jones
43984,Andy Jones
44489,Keith Baker
44489,Andrew Looney
44585,Dominic Crapuchettes
44805,Paul Chapman
44805,J. H. G. Hendriks
44805,Steve Jackson (I)
44805,Philip Reed
44805,Giles Schildt
44815,Heinz-Georg Thiemann
44893,"John J. Perry, Jr."
44893,Josh Pinciaro
45132,Uwe Eickert
45132,Michał Ozon
45358,Jo Hartwig
45358,Dirk Henn
45358,Wolfgang Panning
45543,Richard Borg
46127,Rüdiger Dorn
46481,Richard Irving
46538,Koichi Yamazaki
46539,Koichi Yamazaki
46863,Richard Baker
46935,Alban Viard
47389,Matt Leacock
47400,John Bohrer
47410,Klaus Teuber
47616,Antoine Bauza
47686,Ted Alspach
47687,Ted Alspach
48697,Alan Emrich
48697,Joseph Miranda
48791,Matt Leacock
48791,Thomas Lehmann
48969,Peter Struijf
50748,Nate French
50748,Eric M. Lang
50837,Ted Alspach
51130,Nate French
51130,Eric M. Lang
51130,Christian T. Petersen
51314,Nate French
51314,Eric M. Lang
51811,Donald X. Vaccarino
52899,Jeffrey D. Allers
52926,Dirk Liekens
53383,Alan R. Moon
53396,Colby Dauch
53396,Rob Daviau
53396,Chris Dupuis
53396,Jerry Hawthorne
53396,Craig Van Ness
53708,Andrew Looney
54418,Jason Siadek
54434,Steve Jackson (I)
54435,
54475,John Goodenough
54528,Klaus Teuber
54773,Bernd Eisenstein
54833,Antoine Bauza
54943,Richard Borg
54944,Richard Borg
55090,Bruno Cathala
55090,Ludovic Maublanc
55150,Sally Karkula
55150,Robert A. Kouba
55150,Kevin Wilson
55201,Friedemann Friese
55209,John Bohrer
55660,Jean-Louis Roubira
55916,Eric M. Lang
55936,Gary Fortenberry
55936,Charles Kibler
55936,Bob McNamara
56157,Klaus Teuber
56346,Kevin McPartland
56602,Michael Webb
