row_id,categories
95969,Card Game
95969,Expansion for Base-game
95969,Fantasy
95969,Fighting
95969,Medieval
95969,Negotiation
95969,Novel-based
96323,Adventure
96323,Expansion for Base-game
96323,Nautical
96361,Expansion for Base-game
96361,Card Game
96361,Fantasy
96626,Card Game
96626,Collectible Components
96626,Expansion for Base-game
96626,Fantasy
96626,Video Game Theme
96654,Expansion for Base-game
96654,Card Game
96654,Fantasy
96654,Fighting
96721,Bluffing
96721,Card Game
96721,Expansion for Base-game
96721,Fantasy
96721,Fighting
96778,Ancient
96778,City Building
96778,Expansion for Base-game
96778,Fighting
96778,Mythology
96939,Card Game
96939,Expansion for Base-game
96939,Horror
96939,Novel-based
96959,Book
96959,Expansion for Base-game
96959,Fantasy
96959,Miniatures
96959,Wargame
97277,Animals
97277,Card Game
97277,Dice
97277,Environmental
97277,Expansion for Base-game
97677,Adventure
97677,Expansion for Base-game
97677,Fantasy
97677,Fighting
97804,Card Game
97804,Expansion for Base-game
97845,Expansion for Base-game
97845,Real-time
97845,Science Fiction
97845,Space Exploration
97845,Transportation
98113,Expansion for Base-game
98113,Card Game
98113,Fantasy
98113,Novel-based
98366,Card Game
98366,Expansion for Base-game
98366,Horror
98366,Novel-based
98370,Expansion for Base-game
98370,Miniatures
98370,Wargame
98552,Card Game
98552,Expansion for Base-game
98552,Fantasy
98552,Fighting
98552,Medieval
98552,Negotiation
98552,Novel-based
98590,Card Game
98590,Expansion for Base-game
98590,Horror
98590,Novel-based
98607,Civilization
98607,Expansion for Base-game
98608,Civilization
98608,Expansion for Base-game
98634,Card Game
98634,Expansion for Base-game
98634,Fantasy
98634,Novel-based
98690,Card Game
98690,Expansion for Base-game
98690,Fantasy
98690,Fighting
98690,Horror
98764,Card Game
98764,Expansion for Base-game
98764,Fantasy
98764,Fighting
98833,Expansion for Base-game
98833,Dice
98833,Movies / TV / Radio theme
98833,Science Fiction
98843,Card Game
98843,Expansion for Base-game
98843,Fantasy
98843,Fighting
98843,Medieval
98843,Negotiation
98843,Novel-based
98880,Civilization
98880,Expansion for Base-game
98956,Expansion for Base-game
98963,Card Game
98963,Expansion for Base-game
98968,Card Game
98968,Expansion for Base-game
98968,Fighting
98968,Humor
98968,Zombies
98969,Dice
98969,Expansion for Base-game
98989,Civilization
98989,Expansion for Base-game
98989,Fan Expansion
98989,Print & Play
99134,Expansion for Base-game
99134,Bluffing
99134,Card Game
99134,Humor
99134,Party Game
99257,Expansion for Base-game
99257,Puzzle
99257,Real-time
99315,Ancient
99315,Card Game
99315,Civilization
99315,Expansion for Base-game
99402,Expansion for Base-game
99402,Horror
99402,Miniatures
99402,Spies / Secret Agents
99402,Wargame
99402,World War I
99402,World War II
99403,Expansion for Base-game
99403,Horror
99403,Miniatures
99403,Spies / Secret Agents
99403,Wargame
99403,World War I
99403,World War II
99407,Expansion for Base-game
99407,Horror
99407,Zombies
99424,Economic
99424,Expansion for Base-game
99424,Industry / Manufacturing
99424,Transportation
99609,Card Game
99609,Expansion for Base-game
99609,Fantasy
99609,Fighting
99609,Humor
99690,Expansion for Base-game
99690,Trains
99691,Card Game
99691,Expansion for Base-game
99691,Trains
99692,Expansion for Base-game
99692,Trains
99815,Expansion for Base-game
99815,Adventure
99815,Fantasy
99987,American Civil War
99987,Civil War
99987,Expansion for Base-game
99987,Wargame
100036,Animals
100036,Card Game
100036,Expansion for Base-game
100036,Humor
100092,Expansion for Base-game
100092,Card Game
100092,Fantasy
100092,Novel-based
100166,Deduction
100166,Expansion for Base-game
100166,Murder / Mystery
100173,Expansion for Base-game
100173,Exploration
100173,Mature / Adult
100173,Movies / TV / Radio theme
100173,Video Game Theme
100173,Zombies
100221,Card Game
100221,Expansion for Base-game
100221,Fantasy
100221,Fighting
100221,Horror
100222,Card Game
100222,Expansion for Base-game
100222,Fantasy
100237,Card Game
100237,Expansion for Base-game
100237,Fantasy
100237,Fighting
100243,Card Game
100243,Expansion for Base-game
100243,Horror
100243,Novel-based
100244,Card Game
100244,Expansion for Base-game
100244,Horror
100244,Novel-based
100245,Card Game
100245,Expansion for Base-game
100245,Horror
100245,Novel-based
100281,Adventure
100281,American West
100281,Expansion for Base-game
100281,Fighting
100281,Horror
100527,Expansion for Base-game
100527,Adventure
100527,Fantasy
100527,Miniatures
100766,Card Game
100766,Expansion for Base-game
100766,Fantasy
101009,Card Game
101009,Expansion for Base-game
101080,Expansion for Base-game
101080,Trains
101081,Expansion for Base-game
101081,Trains
101082,Expansion for Base-game
101082,Trains
101513,Expansion for Base-game
101513,Card Game
101513,Fantasy
101639,Adventure
101639,Expansion for Base-game
101639,Fantasy
101639,Fighting
101639,Miniatures
101639,Science Fiction
101657,Expansion for Base-game
101657,Wargame
101657,World War II
101665,Expansion for Base-game
101665,Card Game
101665,Medieval
101711,Card Game
101711,Expansion for Base-game
101711,Fantasy
101711,Fighting
101711,Horror
101786,Miniatures
101786,Science Fiction
101786,World War II
101864,Card Game
101864,Expansion for Base-game
101864,Fantasy
101921,Expansion for Base-game
101921,Adventure
101921,Exploration
101921,Horror
101921,Miniatures
101921,Murder / Mystery
101921,Puzzle
101921,Science Fiction
101949,Dice
101949,Expansion for Base-game
101949,World War II
102061,Dice
102061,Expansion for Base-game
102061,World War II
102143,Dice
102143,Expansion for Base-game
102143,World War II
102158,Economic
102158,Expansion for Base-game
102158,Trains
102198,Dice
102198,Expansion for Base-game
102198,World War II
102205,Expansion for Base-game
102205,Fighting
102205,Miniatures
102205,Science Fiction
102205,Wargame
102260,Dice
102260,Expansion for Base-game
102260,World War II
102264,Dice
102264,Expansion for Base-game
102264,World War II
102582,Adventure
102582,Expansion for Base-game
102582,Fantasy
102582,Fighting
102696,Economic
102696,Expansion for Base-game
102696,Industry / Manufacturing
102721,Economic
102721,Expansion for Base-game
102745,Expansion for Base-game
102745,Bluffing
102745,Card Game
102745,Deduction
102745,Horror
102745,Murder / Mystery
102745,Negotiation
102745,Party Game
102746,Bluffing
102746,Card Game
102746,Deduction
102746,Expansion for Base-game
102746,Horror
102746,Murder / Mystery
102746,Negotiation
102746,Party Game
102797,Card Game
102797,Expansion for Base-game
102797,Fantasy
102797,Fighting
102875,Expansion for Base-game
102875,Card Game
102875,Fantasy
102875,Novel-based
102889,Expansion for Base-game
102889,Fantasy
103125,Economic
103125,Expansion for Base-game
103182,Economic
103182,Expansion for Base-game
103182,Farming
103183,Economic
103183,Expansion for Base-game
103183,Farming
103233,Expansion for Base-game
103233,Medieval
103282,Ancient
103282,Expansion for Base-game
103282,Fantasy
103289,Card Game
103289,Expansion for Base-game
103289,Fantasy
103289,Fighting
103289,Humor
103291,Card Game
103291,Expansion for Base-game
103291,Fantasy
103291,Fighting
103291,Humor
103392,Card Game
103392,Expansion for Base-game
103392,Horror
103392,Zombies
103454,Card Game
103454,Economic
103454,Expansion for Base-game
103515,Expansion for Base-game
103515,Fantasy
103515,Fighting
103515,Medieval
103515,Novel-based
103515,Wargame
103574,Expansion for Base-game
103574,Card Game
103574,Fantasy
103610,Dice
103610,Expansion for Base-game
103610,Fantasy
103610,Fighting
103647,Card Game
103647,Economic
103647,Expansion for Base-game
103647,Humor
103647,Industry / Manufacturing
103847,American West
103847,Card Game
103847,Expansion for Base-game
103847,Fighting
103847,Humor
103853,Expansion for Base-game
103853,Medieval
103908,Adventure
103908,Expansion for Base-game
103908,Fantasy
103908,Fighting
103908,Medieval
104139,Card Game
104139,Expansion for Base-game
104139,Fantasy
104139,Novel-based
104232,Card Game
104232,Expansion for Base-game
104232,Fantasy
104232,Fighting
104232,Humor
104356,Expansion for Base-game
104356,Exploration
104356,Horror
104356,Murder / Mystery
104391,Adventure
104391,Expansion for Base-game
104391,Exploration
104391,Fantasy
104391,Fighting
104391,Novel-based
104394,Card Game
104394,Expansion for Base-game
104394,Fantasy
104410,Expansion for Base-game
104410,Card Game
104410,Fantasy
104413,Adventure
104413,Expansion for Base-game
104413,Movies / TV / Radio theme
104413,Science Fiction
104462,Bluffing
104462,Deduction
104462,Expansion for Base-game
104462,Horror
104462,Murder / Mystery
104557,Card Game
104557,Expansion for Base-game
104557,Medieval
104590,Expansion for Base-game
104590,Fantasy
104590,Fighting
104590,Medieval
104590,Mythology
104634,City Building
104634,Expansion for Base-game
104634,Medieval
104634,Territory Building
104690,Card Game
104690,Expansion for Base-game
104690,Fantasy
104690,Fighting
104733,Expansion for Base-game
104733,Racing
104746,Expansion for Base-game
104746,Civilization
104746,Fighting
104746,Science Fiction
104746,Space Exploration
104891,Card Game
104891,Expansion for Base-game
104891,Fantasy
105038,Ancient
105038,Civilization
105038,Expansion for Base-game
105038,Mythology
105046,Expansion for Base-game
105046,Bluffing
105046,Card Game
105046,Humor
105046,Nautical
105046,Negotiation
105046,Travel
105059,Expansion for Base-game
105059,Sports
105060,Card Game
105060,Expansion for Base-game
105060,Fantasy
105060,Fighting
105060,Humor
105061,Card Game
105061,Expansion for Base-game
105061,Fantasy
105061,Fighting
105061,Humor
105132,Card Game
105132,Expansion for Base-game
105132,Horror
105132,Novel-based
105259,Card Game
105259,Expansion for Base-game
105259,Fantasy
105259,Fighting
105259,Medieval
105259,Negotiation
105259,Novel-based
105288,Card Game
105288,Expansion for Base-game
105288,Fantasy
105288,Fighting
105288,Medieval
105288,Negotiation
105288,Novel-based
105959,Card Game
105959,Expansion for Base-game
105959,Fantasy
105959,Fighting
105959,Horror
105960,Card Game
105960,Expansion for Base-game
105960,Fantasy
105960,Fighting
105960,Horror
105961,Card Game
105961,Expansion for Base-game
105961,Fantasy
105961,Fighting
105961,Horror
105985,Card Game
105985,Expansion for Base-game
105985,Party Game
106032,Expansion for Base-game
106032,Napoleonic
106158,Expansion for Base-game
106158,Fantasy
106158,Fighting
106158,Medieval
106158,Mythology
106219,Adventure
106219,Expansion for Base-game
106219,Fighting
106219,Horror
106219,Novel-based
106498,Dice
106498,Expansion for Base-game
106498,Fighting
106618,Card Game
106618,Expansion for Base-game
106618,Fighting
106618,Humor
106618,Movies / TV / Radio theme
106618,Video Game Theme
106621,Animals
106621,Bluffing
106621,Card Game
106621,Children's Game
106621,Expansion for Base-game
106621,Racing
106637,Expansion for Base-game
106637,Trains
106645,Expansion for Base-game
106645,Trains
106666,Expansion for Base-game
106666,Horror
106666,Miniatures
106666,Spies / Secret Agents
106666,Wargame
106666,World War I
106666,World War II
106891,Expansion for Base-game
106891,Wargame
106891,World War II
106895,Dice
106895,Expansion for Base-game
106895,Fantasy
106895,Fighting
107407,Dice
107407,Expansion for Base-game
107407,Science Fiction
107407,Space Exploration
107534,Animals
107534,Environmental
107534,Expansion for Base-game
107534,Real-time
107535,Animals
107535,Environmental
107535,Expansion for Base-game
107535,Real-time
107568,Expansion for Base-game
107568,Modern Warfare
107568,Wargame
107576,Expansion for Base-game
107576,Prehistoric
107732,Card Game
107732,Expansion for Base-game
107732,Horror
107732,Novel-based
107754,Expansion for Base-game
107754,Horror
107754,Miniatures
107754,Spies / Secret Agents
107754,Wargame
107754,World War I
107754,World War II
107794,American West
107794,Bluffing
107794,Card Game
107794,Deduction
107794,Expansion for Base-game
107794,Fighting
107794,Humor
107799,Expansion for Base-game
107820,Expansion for Base-game
107820,Aviation / Flight
107820,Economic
107863,Expansion for Base-game
107863,Medieval
107933,Expansion for Base-game
107933,Card Game
107933,Fantasy
107933,Novel-based
107934,Expansion for Base-game
107934,Fantasy
107934,Horror
107934,Miniatures
107934,Spies / Secret Agents
107934,Wargame
107934,World War I
107934,World War II
107935,Card Game
107935,Expansion for Base-game
107935,Fantasy
107935,Video Game Theme
107998,Ancient
107998,Card Game
107998,City Building
107998,Expansion for Base-game
108096,Expansion for Base-game
108096,Wargame
108096,World War II
108150,Adventure
108150,Expansion for Base-game
108150,Exploration
108150,Horror
108150,Miniatures
108150,Murder / Mystery
108150,Puzzle
108150,Science Fiction
108186,Expansion for Base-game
108186,Medieval
108190,Expansion for Base-game
108190,Adventure
108190,Racing
108191,Economic
108191,Expansion for Base-game
108193,American West
108193,Card Game
108193,Expansion for Base-game
108193,Fighting
108194,American West
108194,Card Game
108194,Expansion for Base-game
108194,Fighting
108224,Ancient
108224,City Building
108224,Expansion for Base-game
108224,Fighting
108415,Civilization
108415,Expansion for Base-game
108415,Exploration
108415,Negotiation
108415,Video Game Theme
108421,Economic
108421,Expansion for Base-game
108421,Industry / Manufacturing
108421,Negotiation
108421,World War II
108667,Economic
108667,Expansion for Base-game
108667,Industry / Manufacturing
108668,Economic
108668,Expansion for Base-game
108668,Industry / Manufacturing
108687,City Building
108687,Economic
108687,Farming
108780,Ancient
108780,Civilization
108780,Expansion for Base-game
108780,Mythology
108809,Card Game
108809,Expansion for Base-game
108809,Fantasy
108809,Fighting
108842,Aviation / Flight
108842,Expansion for Base-game
108842,Miniatures
108842,Wargame
108842,World War I
108861,Expansion for Base-game
108861,Fantasy
108861,Medieval
109012,Expansion for Base-game
109012,Economic
109012,Farming
109064,Expansion for Base-game
109064,Card Game
109106,Arabian
109106,Economic
109106,Expansion for Base-game
109106,Transportation
109139,City Building
109139,Expansion for Base-game
109140,Economic
109140,Expansion for Base-game
109140,Renaissance
109141,Expansion for Base-game
109141,Medieval
109141,Territory Building
109144,Expansion for Base-game
109144,Trains
109144,Transportation
109281,Expansion for Base-game
109460,Expansion for Base-game
109460,Modern Warfare
109460,Wargame
109632,Civilization
109632,Expansion for Base-game
109632,Fantasy
109632,Territory Building
109633,City Building
109633,Expansion for Base-game
109832,Expansion for Base-game
109832,Mythology
109832,Racing
109968,Card Game
109968,Comic Book / Strip
109968,Expansion for Base-game
110139,Expansion for Base-game
110193,Card Game
110193,Expansion for Base-game
110193,Fantasy
110193,Novel-based
110220,Adventure
110220,Card Game
110220,Expansion for Base-game
110220,Exploration
110220,Fantasy
110220,Movies / TV / Radio theme
110220,Science Fiction
110220,Space Exploration
110221,Adventure
110221,Card Game
110221,Expansion for Base-game
110221,Exploration
110221,Fantasy
110221,Movies / TV / Radio theme
110221,Science Fiction
110221,Space Exploration
110242,Expansion for Base-game
110242,Card Game
110242,Comic Book / Strip
110242,Fighting
110251,Card Game
110251,Expansion for Base-game
110251,Horror
110251,Novel-based
110279,Dice
110279,Expansion for Base-game
110279,Horror
110279,Party Game
110279,Zombies
110308,Ancient
110308,Card Game
110308,Civilization
110308,Expansion for Base-game
110346,Book
110346,Expansion for Base-game
110346,Fighting
110346,Miniatures
110346,Science Fiction
110346,Wargame
110517,Card Game
110517,Expansion for Base-game
110517,Fantasy
110517,Fighting
110565,Expansion for Base-game
110565,Wargame
110565,World War II
110574,Adventure
